0
0.39988506
-0.3078357
-0.15005457
0.88884676
1.4181956
1.4325355
1.7230204
10.386786
10.711022
6.117036
4.3521833
6.8672748
9.374091
4.7190022
6.593108
7.458849
5.4032335
5.6815243
10.734487
7.806479
11.824883
18.819174
14.854437
10.402063
9.391929
8.7179985
6.4862165
7.1324596
4.3084993
3.0170841
3.19273
