0
-0.14998087
0.069173016
2.3136775
1.4910175
4.574068
1.1485597
2.1314762
5.9611897
4.307726
7.257772
6.3173585
7.712999
6.299537
4.1611047
2.9163492
2.484475
2.5553772
15.605264
26.196207
24.110168
30.402676
20.621101
9.473237
15.6863165
12.969921
12.208502
11.0318985
12.972797
9.554312
6.5897193
5.4926295
