0
14.983333
14.735915
18.665
18.031805
18.289846
17.948133
18.699291
15.716316
19.078838
15.475045
15.442575
15.868078
15.707782
17.189816
16.869564
15.7267065
18.984446
18.775038
16.588089
16.521114
17.243015
18.463486
16.879404
15.577078
16.277922
15.933182
16.094702
16.348122
16.520142
16.513176
16.271776
